LR,Heads,Embeddings,Block Size,Batch Size,Layers,Step,Training Loss,Validation Loss,Accumulated Time Sec
0.0001,6,384,64,32,2,100,2.6761,2.7331,6.834815263748169
0.0001,6,384,64,32,2,200,2.5418,2.6139,11.078761577606201
0.0001,6,384,64,32,2,300,2.4625,2.5419,15.33844780921936
0.0001,6,384,64,32,2,400,2.3859,2.4780,19.596401929855347
0.0001,6,384,64,32,4,0,4.6146,4.6141,4.386136770248413
0.0001,6,384,64,32,4,100,2.6170,2.6863,12.076904535293579
0.0001,6,384,64,32,4,200,2.5046,2.5802,19.761574506759644
0.0001,6,384,64,32,4,300,2.4167,2.5082,27.422851085662842
0.0001,6,384,64,32,4,400,2.3304,2.4302,35.07922410964966
0.0001,6,384,64,32,6,0,4.6666,4.6557,6.246950626373291
0.0001,6,384,64,32,6,100,2.6009,2.6588,17.380807876586914
0.0001,6,384,64,32,6,200,2.4770,2.5636,28.44336175918579
0.0001,6,384,64,32,6,300,2.4013,2.4954,39.51798987388611
0.0001,6,384,64,32,6,400,2.3129,2.4049,50.5688054561615
0.0001,6,384,128,32,2,0,4.6314,4.6313,3.4151551723480225
0.0001,6,384,128,32,2,100,2.6720,2.7196,9.336549758911133
0.0001,6,384,128,32,2,200,2.5586,2.6334,15.256929159164429
0.0001,6,384,128,32,2,300,2.4977,2.5785,21.18633008003235
0.0001,6,384,128,32,2,400,2.4609,2.5460,27.114011764526367
0.0001,6,384,128,32,4,0,4.6749,4.6779,6.149725675582886
0.0001,6,384,128,32,4,100,2.6294,2.6905,17.007620334625244
0.0001,6,384,128,32,4,200,2.5208,2.5897,27.839351177215576
0.0001,6,384,128,32,4,300,2.4683,2.5521,38.68476629257202
0.0001,6,384,128,32,4,400,2.4173,2.5059,49.52852463722229
0.0001,6,384,128,32,6,0,4.6343,4.6423,8.855565547943115
0.0001,6,384,128,32,6,100,2.6068,2.6736,24.616876363754272
0.0001,6,384,128,32,6,200,2.5072,2.5933,40.3690447807312
0.0001,6,384,128,32,6,300,2.4560,2.5445,56.12107586860657
0.0001,6,384,128,32,6,400,2.3905,2.4876,71.88586759567261
0.0001,6,384,32,48,2,0,4.6540,4.6372,2.412076711654663
0.0001,6,384,32,48,2,100,2.6715,2.7133,6.418586492538452
0.0001,6,384,32,48,2,200,2.5065,2.5780,10.369343042373657
0.0001,6,384,32,48,2,300,2.3556,2.4565,14.36517596244812
0.0001,6,384,32,48,2,400,2.2222,2.3362,18.344895124435425
0.0001,6,384,32,48,4,0,4.6591,4.6635,3.9704575538635254
0.0001,6,384,32,48,4,100,2.6146,2.6787,10.860512495040894
0.0001,6,384,32,48,4,200,2.4381,2.5180,17.759453773498535
0.0001,6,384,32,48,4,300,2.2822,2.3857,24.658584594726562
0.0001,6,384,32,48,4,400,2.1616,2.2868,31.67903184890747
0.0001,6,384,32,48,6,0,4.6393,4.6491,5.499209880828857
0.0001,6,384,32,48,6,100,2.5827,2.6563,15.363465309143066
0.0001,6,384,32,48,6,200,2.4057,2.4988,25.222972869873047
0.0001,6,384,32,48,6,300,2.2604,2.3649,35.08808135986328
0.0001,6,384,32,48,6,400,2.1143,2.2603,44.917449951171875
0.0001,6,384,64,48,2,0,4.6850,4.6868,2.978147506713867
0.0001,6,384,64,48,2,100,2.6644,2.7126,8.0170259475708
0.0001,6,384,64,48,2,200,2.5231,2.6100,13.039257287979126
0.0001,6,384,64,48,2,300,2.4343,2.5306,18.047948837280273
0.0001,6,384,64,48,2,400,2.3422,2.4433,23.048322439193726
0.0001,6,384,64,48,4,0,4.6369,4.6298,5.151002883911133
0.0001,6,384,64,48,4,100,2.6132,2.6786,14.0898916721344
0.0001,6,384,64,48,4,200,2.4795,2.5661,23.019493341445923
0.0001,6,384,64,48,4,300,2.3795,2.4783,31.948508977890015
0.0001,6,384,64,48,4,400,2.2731,2.3751,40.889328718185425
0.0001,6,384,64,48,6,0,4.5440,4.5513,7.330782413482666
0.0001,6,384,64,48,6,100,2.5779,2.6589,20.223870515823364
0.0001,6,384,64,48,6,200,2.4656,2.5465,33.10425090789795
0.0001,6,384,64,48,6,300,2.3534,2.4523,45.98602747917175
0.0001,6,384,64,48,6,400,2.2326,2.3528,58.8712055683136
0.0001,6,384,128,48,2,0,4.5832,4.5786,4.5221922397613525
0.0001,6,384,128,48,2,100,2.6691,2.7285,12.289597272872925
0.0001,6,384,128,48,2,200,2.5487,2.6223,20.07385492324829
0.0001,6,384,128,48,2,300,2.4863,2.5667,27.85315752029419
0.0001,6,384,128,48,2,400,2.4417,2.5266,35.622947692871094
0.0001,6,384,128,48,4,0,4.6149,4.6096,8.096928358078003
0.0001,6,384,128,48,4,100,2.6140,2.6834,22.375054359436035
0.0001,6,384,128,48,4,200,2.5056,2.5825,36.6224889755249
0.0001,6,384,128,48,4,300,2.4496,2.5366,50.87039279937744
0.0001,6,384,128,48,4,400,2.3916,2.4852,65.12202405929565
0.0001,6,384,128,48,6,0,4.6796,4.6753,11.694405317306519
0.0001,6,384,128,48,6,100,2.5891,2.6510,32.423659563064575
0.0001,6,384,128,48,6,200,2.4898,2.5644,53.11286783218384
0.0001,6,384,128,48,6,300,2.4325,2.5185,73.809494972229
0.0001,6,384,128,48,6,400,2.3581,2.4572,94.53119969367981
0.0001,6,384,32,64,2,0,4.6831,4.6833,2.7981770038604736
0.0001,6,384,32,64,2,100,2.6560,2.7178,7.339123964309692
0.0001,6,384,32,64,2,200,2.4949,2.5672,11.89879822731018
0.0001,6,384,32,64,2,300,2.3264,2.4307,16.433403253555298
0.0001,6,384,32,64,2,400,2.1958,2.3179,20.97183918952942
0.0001,6,384,32,64,4,0,4.5706,4.5722,4.595648765563965
0.0001,6,384,32,64,4,100,2.5964,2.6653,12.425860404968262
0.0001,6,384,32,64,4,200,2.4133,2.4961,20.25325298309326
0.0001,6,384,32,64,4,300,2.2501,2.3662,28.17104721069336
0.0001,6,384,32,64,4,400,2.1065,2.2460,35.984983921051025
0.0001,6,384,32,64,6,0,4.5699,4.5811,6.421695709228516
0.0001,6,384,32,64,6,100,2.5615,2.6271,17.609610557556152
0.0001,6,384,32,64,6,200,2.3793,2.4681,28.785690546035767
0.0001,6,384,32,64,6,300,2.2061,2.3249,39.975407123565674
0.0001,6,384,32,64,6,400,2.0550,2.2040,51.155001640319824
0.0001,6,384,64,64,2,0,4.5774,4.5804,3.5656847953796387
0.0001,6,384,64,64,2,100,2.6563,2.7203,9.618655443191528
0.0001,6,384,64,64,2,200,2.5163,2.5931,15.659667491912842
0.0001,6,384,64,64,2,300,2.4197,2.5029,21.69864249229431
0.0001,6,384,64,64,2,400,2.3146,2.4160,27.724855422973633
0.0001,6,384,64,64,4,0,4.6621,4.6584,6.15361213684082
0.0001,6,384,64,64,4,100,2.5990,2.6711,16.829376697540283
0.0001,6,384,64,64,4,200,2.4680,2.5515,27.51789379119873
0.0001,6,384,64,64,4,300,2.3642,2.4527,38.217225551605225
0.0001,6,384,64,64,4,400,2.2357,2.3549,48.894031286239624
0.0001,6,384,64,64,6,0,4.6353,4.6266,8.746979713439941
0.0001,6,384,64,64,6,100,2.5774,2.6509,24.10591435432434
0.0001,6,384,64,64,6,200,2.4440,2.5343,39.46812653541565
0.0001,6,384,64,64,6,300,2.3201,2.4220,54.83480787277222
0.0001,6,384,64,64,6,400,2.1734,2.3043,70.17961025238037
0.0001,6,384,128,64,2,0,4.6375,4.6404,5.516045570373535
0.0001,6,384,128,64,2,100,2.6636,2.7261,15.017987966537476
0.0001,6,384,128,64,2,200,2.5390,2.6185,24.53296184539795
0.0001,6,384,128,64,2,300,2.4739,2.5538,34.0456280708313
0.0001,6,384,128,64,2,400,2.4292,2.5184,43.55908489227295
0.0001,6,384,128,64,4,0,4.5834,4.5741,9.894743919372559
0.0001,6,384,128,64,4,100,2.6038,2.6713,27.16880702972412
0.0001,6,384,128,64,4,200,2.4996,2.5773,44.495972871780396
0.0001,6,384,128,64,4,300,2.4349,2.5169,61.78359603881836
0.0001,6,384,128,64,4,400,2.3624,2.4585,79.09234499931335
0.0001,6,384,128,64,6,0,4.6131,4.6098,14.275498151779175
0.0001,6,384,128,64,6,100,2.5871,2.6520,39.12234878540039
0.0001,6,384,128,64,6,200,2.4880,2.5675,63.96453332901001
0.0001,6,384,128,64,6,300,2.4208,2.5053,88.98542594909668
0.0001,6,384,128,64,6,400,2.3446,2.4420,113.84156441688538
0.0001,8,512,32,32,2,0,4.5671,4.5697,2.7999231815338135
0.0001,8,512,32,32,2,100,2.6108,2.6666,7.444190979003906
0.0001,8,512,32,32,2,200,2.4664,2.5421,12.10528302192688
0.0001,8,512,32,32,2,300,2.3048,2.4076,16.78603720664978
0.0001,8,512,32,32,2,400,2.1822,2.3037,21.4560067653656
0.0001,8,512,32,32,4,0,4.6062,4.6067,4.749174118041992
0.0001,8,512,32,32,4,100,2.5759,2.6428,13.686103820800781
0.0001,8,512,32,32,4,200,2.4189,2.5087,23.152045011520386
0.0001,8,512,32,32,4,300,2.2644,2.3758,32.73586893081665
0.0001,8,512,32,32,4,400,2.1261,2.2634,42.51425242424011
0.0001,8,512,32,32,6,0,4.5513,4.5543,7.4715869426727295
0.0001,8,512,32,32,6,100,2.5363,2.6279,21.63529062271118
0.0001,8,512,32,32,6,200,2.3938,2.4943,35.61776852607727
0.0001,8,512,32,32,6,300,2.2486,2.3555,49.4042534828186
0.0001,8,512,32,32,6,400,2.1038,2.2483,62.037644147872925
0.0001,8,512,64,32,2,0,4.6153,4.6073,3.1978952884674072
0.0001,8,512,64,32,2,100,2.6075,2.6704,9.116565942764282
0.0001,8,512,64,32,2,200,2.4898,2.5729,15.46478009223938
0.0001,8,512,64,32,2,300,2.4043,2.4914,21.852947235107422
0.0001,8,512,64,32,2,400,2.3066,2.4062,28.033543586730957
0.0001,8,512,64,32,4,0,4.6198,4.6215,6.09376072883606
0.0001,8,512,64,32,4,100,2.5752,2.6370,17.188159227371216
0.0001,8,512,64,32,4,200,2.4655,2.5514,28.262521505355835
0.0001,8,512,64,32,4,300,2.3688,2.4609,39.44037890434265
0.0001,8,512,64,32,4,400,2.2423,2.3653,50.572237968444824
0.0001,8,512,64,32,6,0,4.5882,4.5868,8.689990758895874
0.0001,8,512,64,32,6,100,2.5696,2.6437,24.857749700546265
0.0001,8,512,64,32,6,200,2.4381,2.5214,41.07058048248291
0.0001,8,512,64,32,6,300,2.3324,2.4350,57.23577094078064
0.0001,8,512,64,32,6,400,2.2068,2.3270,73.57267570495605
0.0001,8,512,128,32,2,0,4.6023,4.6030,4.9629905223846436
0.0001,8,512,128,32,2,100,2.6168,2.6859,13.769263982772827
0.0001,8,512,128,32,2,200,2.5107,2.5908,22.574583292007446
0.0001,8,512,128,32,2,300,2.4562,2.5448,31.377509593963623
0.0001,8,512,128,32,2,400,2.4064,2.5021,40.178908824920654
0.0001,8,512,128,32,4,0,4.6344,4.6350,9.164490222930908
0.0001,8,512,128,32,4,100,2.5748,2.6461,25.565638303756714
0.0001,8,512,128,32,4,200,2.4930,2.5780,41.964757442474365
0.0001,8,512,128,32,4,300,2.4304,2.5195,58.3606173992157
0.0001,8,512,128,32,4,400,2.3616,2.4636,74.28132009506226
0.0001,8,512,128,32,6,0,4.6085,4.6131,12.941209316253662
0.0001,8,512,128,32,6,100,2.5521,2.6321,36.288134813308716
0.0001,8,512,128,32,6,200,2.4732,2.5505,59.65088081359863
0.0001,8,512,128,32,6,300,2.4133,2.5019,82.86213827133179
0.0001,8,512,128,32,6,400,2.3217,2.4314,106.07285809516907
0.0001,8,512,32,48,2,0,4.5715,4.5744,3.1189520359039307
0.0001,8,512,32,48,2,100,2.6029,2.6609,8.404246807098389
0.0001,8,512,32,48,2,200,2.4282,2.5097,13.673213958740234
0.0001,8,512,32,48,2,300,2.2526,2.3630,18.938745975494385
0.0001,8,512,32,48,2,400,2.1180,2.2538,24.172269582748413
0.0001,8,512,32,48,4,0,4.6438,4.6584,5.258007049560547
0.0001,8,512,32,48,4,100,2.5391,2.6219,14.706759452819824
0.0001,8,512,32,48,4,200,2.3705,2.4666,24.12233805656433
0.0001,8,512,32,48,4,300,2.1820,2.3137,33.76407074928284
0.0001,8,512,32,48,4,400,2.0445,2.2102,43.25395369529724
0.0001,8,512,32,48,6,0,4.6458,4.6458,7.491231679916382
0.0001,8,512,32,48,6,100,2.5284,2.5993,21.129802703857422
0.0001,8,512,32,48,6,200,2.3558,2.4602,34.778794288635254
0.0001,8,512,32,48,6,300,2.1760,2.2986,48.512266874313354
0.0001,8,512,32,48,6,400,2.0217,2.1854,62.21759843826294
0.0001,8,512,64,48,2,0,4.6080,4.6118,4.057358264923096
0.0001,8,512,64,48,2,100,2.5966,2.6675,11.081969976425171
0.0001,8,512,64,48,2,200,2.4680,2.5490,18.08692169189453
0.0001,8,512,64,48,2,300,2.3544,2.4547,25.104973793029785
0.0001,8,512,64,48,2,400,2.2344,2.3578,32.12070679664612
0.0001,8,512,64,48,4,0,4.5790,4.5850,7.29560661315918
0.0001,8,512,64,48,4,100,2.5451,2.6168,20.263157606124878
0.0001,8,512,64,48,4,200,2.4258,2.5163,33.18698334693909
0.0001,8,512,64,48,4,300,2.3010,2.4097,46.10549354553223
0.0001,8,512,64,48,4,400,2.1501,2.2905,59.00312376022339
0.0001,8,512,64,48,6,0,4.6623,4.6768,10.52224326133728
0.0001,8,512,64,48,6,100,2.5364,2.6137,29.385881423950195
0.0001,8,512,64,48,6,200,2.4255,2.5208,48.24309229850769
0.0001,8,512,64,48,6,300,2.2870,2.3998,67.08096766471863
0.0001,8,512,64,48,6,400,2.1094,2.2691,85.96879768371582
0.0001,8,512,128,48,2,0,4.5644,4.5610,6.290485858917236
0.0001,8,512,128,48,2,100,2.6035,2.6748,17.34441828727722
0.0001,8,512,128,48,2,200,2.5069,2.5888,28.39313268661499
0.0001,8,512,128,48,2,300,2.4516,2.5404,39.44768667221069
0.0001,8,512,128,48,2,400,2.3949,2.4963,50.5405855178833
0.0001,8,512,128,48,4,0,4.6182,4.6209,11.653890132904053
0.0001,8,512,128,48,4,100,2.5655,2.6353,32.272268533706665
0.0001,8,512,128,48,4,200,2.4723,2.5625,52.64289879798889
0.0001,8,512,128,48,4,300,2.4097,2.5037,73.01561117172241
0.0001,8,512,128,48,4,400,2.3239,2.4297,93.22192358970642
0.0001,8,512,128,48,6,0,4.5983,4.6124,17.009933710098267
0.0001,8,512,128,48,6,100,2.5386,2.6189,45.92021059989929
0.0001,8,512,128,48,6,200,2.4634,2.5492,74.62455630302429
0.0001,8,512,128,48,6,300,2.3841,2.4850,103.68516635894775
0.0001,8,512,128,48,6,400,2.2753,2.3959,132.2494239807129
0.0001,8,512,32,64,2,0,4.6667,4.6681,3.5064749717712402
0.0001,8,512,32,64,2,100,2.5807,2.6560,9.372354745864868
0.0001,8,512,32,64,2,200,2.3858,2.4733,15.29058575630188
0.0001,8,512,32,64,2,300,2.2029,2.3179,21.14188814163208
0.0001,8,512,32,64,2,400,2.0768,2.2222,26.978248596191406
0.0001,8,512,32,64,4,0,4.6414,4.6366,5.857557535171509
0.0001,8,512,32,64,4,100,2.5321,2.6081,16.24359130859375
0.0001,8,512,32,64,4,200,2.3365,2.4304,26.63413691520691
0.0001,8,512,32,64,4,300,2.1364,2.2738,37.10967230796814
0.0001,8,512,32,64,4,400,1.9952,2.1564,47.47596740722656
0.0001,8,512,32,64,6,0,4.5549,4.5592,8.282100915908813
0.0001,8,512,32,64,6,100,2.4931,2.5771,23.233595848083496
0.0001,8,512,32,64,6,200,2.3057,2.4213,38.21947193145752
0.0001,8,512,32,64,6,300,2.1160,2.2597,53.3227014541626
0.0001,8,512,32,64,6,400,1.9527,2.1313,68.27342367172241
0.0001,8,512,64,64,2,0,4.5773,4.5738,4.890907526016235
0.0001,8,512,64,64,2,100,2.5971,2.6656,13.345431089401245
0.0001,8,512,64,64,2,200,2.4525,2.5393,21.830155611038208
0.0001,8,512,64,64,2,300,2.3271,2.4259,30.27999472618103
0.0001,8,512,64,64,2,400,2.1931,2.3242,38.83043384552002
0.0001,8,512,64,64,4,0,4.6548,4.6535,8.79060959815979
0.0001,8,512,64,64,4,100,2.5458,2.6159,24.31123661994934
0.0001,8,512,64,64,4,200,2.4090,2.5071,39.842724084854126
0.0001,8,512,64,64,4,300,2.2697,2.3822,55.363975286483765
0.0001,8,512,64,64,4,400,2.0906,2.2402,70.90749335289001
0.0001,8,512,64,64,6,0,4.6618,4.6619,12.684539794921875
0.0001,8,512,64,64,6,100,2.5210,2.6013,35.32625341415405
0.0001,8,512,64,64,6,200,2.3971,2.4873,57.987141370773315
0.0001,8,512,64,64,6,300,2.2294,2.3443,80.62228584289551
0.0001,8,512,64,64,6,400,2.0448,2.1991,103.25427389144897
0.0001,8,512,128,64,2,0,4.6341,4.6150,7.705804824829102
0.0001,8,512,128,64,2,100,2.6041,2.6739,21.171367406845093
0.0001,8,512,128,64,2,200,2.4936,2.5809,34.672786474227905
0.0001,8,512,128,64,2,300,2.4275,2.5178,48.141108751297
0.0001,8,512,128,64,2,400,2.3514,2.4537,61.659555435180664
0.0001,8,512,128,64,4,0,4.5956,4.6017,14.235640525817871
0.0001,8,512,128,64,4,100,2.5581,2.6346,38.05507850646973
0.0001,8,512,128,64,4,200,2.4636,2.5466,61.80262899398804
0.0001,8,512,128,64,4,300,2.3835,2.4749,85.36934852600098
0.0001,8,512,128,64,4,400,2.2627,2.3762,108.75715565681458
0.0001,8,512,128,64,6,0,4.6802,4.6796,20.630576372146606
0.0001,8,512,128,64,6,100,2.5451,2.6211,53.98078417778015
0.0001,8,512,128,64,6,200,2.4564,2.5439,87.63268089294434
0.0001,8,512,128,64,6,300,2.3656,2.4698,121.24462580680847
0.0001,8,512,128,64,6,400,2.2134,2.3429,155.00407576560974
0.0001,12,768,32,32,2,0,4.6499,4.6414,3.9449844360351562
0.0001,12,768,32,32,2,100,2.5507,2.6325,10.969571590423584
0.0001,12,768,32,32,2,200,2.3660,2.4568,17.96235156059265
0.0001,12,768,32,32,2,300,2.1879,2.3199,24.939088344573975
0.0001,12,768,32,32,2,400,2.0450,2.2006,32.00650405883789
0.0001,12,768,32,32,4,0,4.5239,4.5194,7.1535961627960205
0.0001,12,768,32,32,4,100,2.5140,2.5956,20.261290788650513
0.0001,12,768,32,32,4,200,2.3362,2.4487,33.33800554275513
0.0001,12,768,32,32,4,300,2.1372,2.2598,46.483314037323
0.0001,12,768,32,32,4,400,1.9939,2.1694,59.62326955795288
0.0001,12,768,32,32,6,0,4.5484,4.5544,10.369729280471802
0.0001,12,768,32,32,6,100,2.5077,2.5806,29.7022385597229
0.0001,12,768,32,32,6,200,2.3203,2.4428,49.009443283081055
0.0001,12,768,32,32,6,300,2.1191,2.2543,68.36260461807251
0.0001,12,768,32,32,6,400,1.9650,2.1454,87.66817569732666
0.0001,12,768,64,32,2,0,4.6164,4.6146,4.946159362792969
0.0001,12,768,64,32,2,100,2.5519,2.6277,14.080673694610596
0.0001,12,768,64,32,2,200,2.4271,2.5222,23.211638689041138
0.0001,12,768,64,32,2,300,2.2974,2.4080,32.36447048187256
0.0001,12,768,64,32,2,400,2.1439,2.2867,41.514103174209595
0.0001,12,768,64,32,4,0,4.5594,4.5599,9.264971256256104
0.0001,12,768,64,32,4,100,2.5194,2.6029,26.626135110855103
0.0001,12,768,64,32,4,200,2.3994,2.4922,43.98062324523926
0.0001,12,768,64,32,4,300,2.2584,2.3910,61.373233795166016
0.0001,12,768,64,32,4,400,2.0669,2.2250,78.77490472793579
0.0001,12,768,64,32,6,0,4.5822,4.5765,13.57764720916748
0.0001,12,768,64,32,6,100,2.5103,2.5971,39.03013634681702
0.0001,12,768,64,32,6,200,2.3794,2.4742,64.4016466140747
0.0001,12,768,64,32,6,300,2.2195,2.3513,89.82367634773254
0.0001,12,768,64,32,6,400,2.0155,2.1869,115.26271343231201
0.0001,12,768,128,32,2,0,4.5749,4.5697,8.038132667541504
0.0001,12,768,128,32,2,100,2.5545,2.6314,22.445793390274048
0.0001,12,768,128,32,2,200,2.4710,2.5592,36.85711431503296
0.0001,12,768,128,32,2,300,2.4017,2.4959,51.23714303970337
0.0001,12,768,128,32,2,400,2.3169,2.4292,65.61764097213745
0.0001,12,768,128,32,4,0,4.5611,4.5596,15.284066438674927
0.0001,12,768,128,32,4,100,2.5161,2.6054,42.17883110046387
0.0001,12,768,128,32,4,200,2.4426,2.5276,68.98931097984314
0.0001,12,768,128,32,4,300,2.3531,2.4582,32003.484489440918
0.0001,12,768,128,32,4,400,2.1845,2.3159,32030.7938683033
0.0001,12,768,128,32,6,0,4.6631,4.6491,25.22339940071106
0.0001,12,768,128,32,6,100,2.5060,2.5915,64.86113834381104
0.0001,12,768,128,32,6,200,2.4389,2.5216,105.19229412078857
0.0001,12,768,128,32,6,300,2.3255,2.4416,149.5771210193634
0.0001,12,768,128,32,6,400,2.1272,2.2740,191.92744278907776
0.0001,12,768,32,48,2,0,4.6360,4.6493,5.5276243686676025
0.0001,12,768,32,48,2,100,2.5263,2.6042,15.007821083068848
0.0001,12,768,32,48,2,200,2.3008,2.4063,24.493857860565186
0.0001,12,768,32,48,2,300,2.1031,2.2590,34.618797063827515
0.0001,12,768,32,48,2,400,1.9805,2.1428,45.93534016609192
0.0001,12,768,32,48,4,0,4.5772,4.5732,8.373294591903687
0.0001,12,768,32,48,4,100,2.4837,2.5717,24.741206407546997
0.0001,12,768,32,48,4,200,2.2824,2.3962,42.98452019691467
0.0001,12,768,32,48,4,300,2.0633,2.2205,63.12547421455383
0.0001,12,768,32,48,4,400,1.9070,2.0989,86.45367980003357
0.0001,12,768,32,48,6,0,4.6413,4.6440,13.927875518798828
0.0001,12,768,32,48,6,100,2.4613,2.5489,40.39497137069702
0.0001,12,768,32,48,6,200,2.2534,2.3731,64.86140012741089
0.0001,12,768,32,48,6,300,2.0208,2.2084,88.88506984710693
0.0001,12,768,32,48,6,400,1.8753,2.0853,114.54721760749817
0.0001,12,768,64,48,2,0,4.5316,4.5285,7.714318037033081
0.0001,12,768,64,48,2,100,2.5305,2.6131,20.17234778404236
0.0001,12,768,64,48,2,200,2.3935,2.4921,33.70909643173218
0.0001,12,768,64,48,2,300,2.2301,2.3466,45.72339153289795
0.0001,12,768,64,48,2,400,2.0524,2.2068,59.96173167228699
0.0001,12,768,64,48,4,0,4.6017,4.6042,12.145667552947998
0.0001,12,768,64,48,4,100,2.5043,2.5935,35.213563680648804
0.0001,12,768,64,48,4,200,2.3637,2.4688,57.18423914909363
0.0001,12,768,64,48,4,300,2.1749,2.3103,79.97644829750061
0.0001,12,768,64,48,4,400,1.9632,2.1407,103.26851296424866
0.0001,12,768,64,48,6,0,4.6017,4.5936,18.36597967147827
0.0001,12,768,64,48,6,100,2.4940,2.5683,58.025033712387085
0.0001,12,768,64,48,6,200,2.3341,2.4489,96.2009129524231
0.0001,12,768,64,48,6,300,2.1169,2.2619,128.70883464813232
0.0001,12,768,64,48,6,400,1.9081,2.0961,168.7156319618225
0.0001,12,768,128,48,2,0,4.6522,4.6506,13.435248374938965
0.0001,12,768,128,48,2,100,2.5482,2.6281,37.22534394264221
0.0001,12,768,128,48,2,200,2.4498,2.5400,60.95594310760498
0.0001,12,768,128,48,2,300,2.3696,2.4692,86.35488772392273
0.0001,12,768,128,48,2,400,2.2543,2.3747,112.44327092170715
0.0001,12,768,128,48,4,0,4.6514,4.6429,25.512754440307617
0.0001,12,768,128,48,4,100,2.5155,2.6032,65.14707088470459
0.0001,12,768,128,48,4,200,2.4272,2.5105,97.8923556804657
0.0001,12,768,128,48,4,300,2.3093,2.4248,131.6235556602478
0.0001,12,768,128,48,4,400,2.1175,2.2586,170.14825344085693
0.0001,12,768,128,48,6,0,4.6292,4.6335,33.37524461746216
0.0001,12,768,128,48,6,100,2.5038,2.5843,87.98696780204773
0.0001,12,768,128,48,6,200,2.4117,2.5011,142.05226731300354
0.0001,12,768,128,48,6,300,2.2672,2.3820,193.5084731578827
0.0001,12,768,128,48,6,400,2.0471,2.2173,248.98297905921936
0.0001,12,768,32,64,2,0,4.5235,4.5429,5.978006362915039
0.0001,12,768,32,64,2,100,2.5026,2.5847,16.42788791656494
0.0001,12,768,32,64,2,200,2.2430,2.3476,34.16013717651367
0.0001,12,768,32,64,2,300,2.0558,2.2115,43.782281160354614
0.0001,12,768,32,64,2,400,1.9238,2.0973,53.96819448471069
0.0001,12,768,32,64,4,0,4.6345,4.6296,10.017242431640625
0.0001,12,768,32,64,4,100,2.4659,2.5525,31.703550338745117
0.0001,12,768,32,64,4,200,2.2133,2.3374,53.00297164916992
0.0001,12,768,32,64,4,300,2.0010,2.1754,72.27212381362915
0.0001,12,768,32,64,4,400,1.8389,2.0366,92.57332921028137
0.0001,12,768,32,64,6,0,4.6094,4.6143,25.860039710998535
0.0001,12,768,32,64,6,100,2.4450,2.5283,71.34938883781433
0.0001,12,768,32,64,6,200,2.1999,2.3186,108.0742757320404
0.0001,12,768,32,64,6,300,1.9573,2.1368,142.59598636627197
0.0001,12,768,32,64,6,400,1.8197,2.0143,168.34237003326416
0.0001,12,768,64,64,2,0,4.6089,4.6059,8.195000886917114
0.0001,12,768,64,64,2,100,2.5269,2.6090,24.279282093048096
0.0001,12,768,64,64,2,200,2.3672,2.4671,41.577630281448364
0.0001,12,768,64,64,2,300,2.1841,2.3174,56.57528328895569
0.0001,12,768,64,64,2,400,1.9946,2.1610,73.40759778022766
0.0001,12,768,64,64,4,0,4.5982,4.6014,15.85519528388977
0.0001,12,768,64,64,4,100,2.4844,2.5700,47.48087549209595
0.0001,12,768,64,64,4,200,2.3323,2.4319,76.10820293426514
0.0001,12,768,64,64,4,300,2.1015,2.2450,102.71097612380981
0.0001,12,768,64,64,4,400,1.9007,2.0861,129.65297937393188
0.0001,12,768,64,64,6,0,4.7606,4.7563,23.249534368515015
0.0001,12,768,64,64,6,100,2.4748,2.5600,60.8104522228241
0.0001,12,768,64,64,6,200,2.3072,2.4198,97.70715427398682
0.0001,12,768,64,64,6,300,2.0679,2.2170,134.87950706481934
0.0001,12,768,64,64,6,400,1.8565,2.0581,174.97013688087463
0.0001,12,768,128,64,2,0,4.6237,4.6193,13.371853828430176
0.0001,12,768,128,64,2,100,2.5407,2.6138,35.77784061431885
0.0001,12,768,128,64,2,200,2.4463,2.5350,58.47910928726196
0.0001,12,768,128,64,2,300,2.3514,2.4563,80.86576247215271
0.0001,12,768,128,64,2,400,2.2079,2.3389,103.24333167076111
0.0001,12,768,128,64,4,0,4.5802,4.5815,27.815417766571045
0.0001,12,768,128,64,4,100,2.5110,2.5917,77.32196283340454
0.0001,12,768,128,64,4,200,2.4148,2.5023,120.72009539604187
0.0001,12,768,128,64,4,300,2.2577,2.3752,163.63116478919983
0.0001,12,768,128,64,4,400,2.0081,2.1802,227.08788776397705
6e-05,1,64,32,32,2,0,4.5612,4.5552,1.0795679092407227
6e-05,1,64,32,32,2,100,3.8161,3.8232,2.803182601928711
6e-05,1,64,32,32,2,200,3.3823,3.4082,4.500256061553955
6e-05,1,64,32,32,2,300,3.2198,3.2441,6.243809938430786
6e-05,1,64,32,32,2,400,3.1326,3.1636,7.887407064437866
6e-05,1,64,32,32,4,0,4.5968,4.6014,1.5575625896453857
6e-05,1,64,32,32,4,100,3.6718,3.6926,4.1871349811553955
6e-05,1,64,32,32,4,200,3.3489,3.3666,6.714927911758423
6e-05,1,64,32,32,4,300,3.1817,3.2139,9.284332513809204
6e-05,1,64,32,32,4,400,3.0530,3.0939,11.797142744064331
6e-05,1,64,32,32,6,0,4.6192,4.6277,1.973527431488037
6e-05,1,64,32,32,6,100,3.5642,3.5806,5.491032123565674
6e-05,1,64,32,32,6,200,3.2971,3.3330,8.935577154159546
6e-05,1,64,32,32,6,300,3.1326,3.1660,12.34188175201416
